row_idx,node_id,seminar_number,seminar_name,seminar_keywords,seminar_classification
317,07421,07421,Formal Protocol Verification Applied,security protocols; formal verification; trusted computing; biometrics; security of mobile computing; electronic voting; payment systems,security / cryptography; semantics / formal methods; verification / logic
318,07431,07431,Computational Issues in Social Choice,preference representation and aggregation; fair division; negotiation; voting theory; mechanism design; social software; computational complexity,artificial intelligence / robotics; verification / logic; interdisciplinary with non-informatics-topic; social choice theory; game theory; decision theory
319,07441,07441,Algorithmic-Logical Theory of Infinite Structures,theories of infinite structures; computable model theory and automatic structures; model checking infinite systems,Logic; complexity
320,07451,07451,Model-Based Engineering of Embedded Real-Time Systems,Models; model-based; MDD; embedded systems; real-time systems; validation & verification; tool-support; domain-specific languages,sw-engineering; embedded systems; real-time systems
321,07461,07461,Numerical Methods for Structured Markov Chains,Matrix analytic methods; markov processes; queuing theory; numerical methods; structured matrices; telecommunication modeling; performance evaluation,modelling / simulation; data structures / algorithms / complexity; networks
322,07462,07462,"Assisted Living Systems – Models, Architectures and Engineering Approaches",Ambient Intelligence; Sensor Networks; Context Awareness; Software Achitectures; Home Care; Health Modelling,Mobile Computing; Networks; SW-Engineering; Modelling/Simulation
323,07471,07471,Equilibrium Computation,planning; multiagent systems; reasoning,artificial intelligence / robotics; semantics / specification / formal methods; verification / logic
324,07491,07491,Mining Programs and Processes,Event Processing; Real-time Information Systems; Reactive systems; Proactive systems; Active Technologies.,Event Processing (main classification); Artificial Intelligence; Databases; Programming Languages; Semantics/specification/formal methods; Software Engineering.
325,08021,08021,Numerical Validation in Current Hardware Architectures,Computer arithmetic; arbitrary precision; floating-point arithmetic standardization; language support; reliable libraries; high-precision special functions; reliablealgorithms; reliable floating-point and interval computing on different platforms,hardware; programming languages / compiler; semantics / specification / formal methods; interdisciplinary with non-informatics-topic own classification = Reliable algorithms
326,08031,08031,Software Engineering for Self-Adaptive Systems,Software engineering; self-adaptability; requirements engineering; software architectures; formal models; programming languages; software components; software deployment; evolution; self-organization; self-management,modelling / simulation; sw-engineering; semantics / specification / formal methods
327,08041,08041,"Recurrent Neural Networks – Models, Capacities, and Applications",Recurrent neural networks; liquid state machine; echo state machine; dynamic systems; speech processing; neurobiology; neurosymbolic integration,artificial intelligence / robotics; soft computing / evol. algorithms; cognitive science
328,08043,08043,Telecommunication Economics,telecommunications; economics; business modeling; value chains; accounting; charging; billing; tariffing; regulation; policy; law; contracts,multimedia; mobile computing; networks; business models; interdisciplinary: economics
329,08051,08051,Theory of Evolutionary Algorithms,Evolutionary Algorithms; Theoretical Analysis; Optimization Time,artificial intelligence / robotics; data structures / algorithms / complexity; optimization / scheduling; soft computing / evol. algorithms
330,08061,08061,"Types, Logics and Semantics for State",mutable state; program logics; semantics; type systems,programming languages / compiler; semantics / specification / formal methods; verification / logic
331,08071,08071,Scheduling,Scheduling; Real-time; Supply chain,optimization / scheduling
332,08081,08081,Data Structures,data structures; algorithms; large data sets; external memory methods; streaming; web-scale; flash memory,data bases / information retrieval; data structures / algorithms / complexity; networks
333,08091,08091,Logic and Probability for Scene Interpretation,Scene Interpretation; Logical Models; Probabilistic Models,artificial intelligence / robotics; computer graphics / computer vision; semantics / specification / formal methods
334,08101,08101,Computational Proteomics,bioinformatics; biomedicine; proteomics; analytical chemistry,interdisciplinary with non-informatics-topic bioinformatics
335,08102,08102,Network Attack Detection and Defense,Intrusion detection and prevention; attack response and countermeasures; reactive security; automated security; survivability and self-protection; malware; vulnerability analysis; risk assessment; network monitoring; flow analysis; denial of service detection and response; event correlation,security / cryptography; networks
336,08111,08111,Ranked XML Querying,Scoring methods for XML; Ranking approximate XML answers; Top-K query processing; Querying structured and unstructured data; XML Full-Text Querying; Querying heterogeneous XML; Extracting structure from unstructured data; Text mining; XML data integration.,data bases/information retrieval; data structures/algorithms/complexity; web
337,08131,08131,Ontologies and Text Mining for Life Sciences: Current Status and Future Perspectives,Text mining; natural language processing; ontologies; ontology design; machine learning; bioinformatics; medical informatics; knowledge management,data bases / information retrieval; semantics / formal methods; bioinformatics
338,08141,08141,Organic Computing – Controlled Self-organization,organic computing; self-organisation; design; adaptivity,artificial intelligence / robotics; modelling / simulation; mobile computing; networks; semantics / specification / formal methods; soft computing / evol. algorithms
339,08142,08142,Combining the Advantages of Product Lines and Open Source,product lines; product families; open source development; distributed development; agility; variability management,sw-engineering
340,08161,08161,Scalable Program Analysis,static analysis; security; pointer analysis; data flow analysis; error detection; concurrency,data structures / algorithms / complexity; security / cryptography; optimization / scheduling; programming languages / compiler; semantics / specification / formal methods; verification / logic
341,08171,08171,Beyond the Finite: New Challenges in Verification and Semistructured Data,verification; semistructured data; infinite state systems; logic; automata,data bases / information retrieval; data structures / algorithms / complexity; security / cryptography; semantics / specification / formal methods; verification / logic
342,08181,08181,The Evolution of Conceptual Modeling,Matrix analytic methods; markov processes; queuing theory; numerical methods; structured matrices; telecommunication modeling; performance evaluation,modelling / simulation; data structures / algorithms / complexity; networks
343,08191,08191,Graph Drawing with Applications to Bioinformatics and Social Sciences,graph drawing; usability,computer graphics / visualization / human-computer-interaction
344,08201,08201,Design and Analysis of Randomized and Approximation Algorithms,Randomized Algorithms; Approximation Algorithms; Optimization Problems; Linear and Semidefinite Programming; Measurement Problems; Decentralized Networks; Internet Algorithms; Algorithmic Game Theory,modelling / simulation; data structures / algorithms / complexity; networks; optimization / scheduling
345,08221,08221,Geometric Modeling,geometry; engineering; volumetric modeling; computer graphics,computer graphics; modeling
346,08241,08241,Transactional Memory: From Implementation to Application,Multiprocessors; Multi-core machines; Concurrent Programming; Parallel Programming; Synchronization; Transactional Memory,data structures / algorithms / complexity; hardware; programming languages / compiler
347,08251,08251,Contextual and Social Media Understanding and Usage,mutable state; program logics; semantics; type systems,programming languages / compiler; semantics / specification / formal methods; verification / logic
348,08261,08261,Structure-Based Compression of Complex Massive Data,Data compression; algorithms for compressed strings and trees; XML-compression,Data structures; algorithms; complexity; databases
349,08271,08271,Topological and Game-Theoretic Aspects of Infinite Computations,Automata theory; computability in analysis; dataflow computation; hierarchies; infinite computations; infinite games with perfect information; reactive systems; specification and verification; topological complexity; Wadge reducibility.,data structures / algorithms / complexity; verification / logic
350,08281,08281,Software Engineering for Tailor-made Data Management,tailor-made data management; DBMS architectures; software engineering; DBMS product lines; embedded data management,data bases / information retrieval; sw-engineering
351,08291,08291,Statistical and Geometrical Approaches to Visual Motion Analysis. 14th Workshop “Theoretic Foundations of Computer Vision”,Motion Analysis; Statistical Methods; Computational Geometry,computer graphics / computer vision
352,08292,08292,The Study of Visual Aesthetics in Human-Computer Interaction,human-computer interaction; aesthetics; beauty; design; hedonics; concepts; measurement,web; society / HCI
353,08302,08302,Countering Insider Threats,Insider Threat; Security Policies; Threat Modelling,modelling / simulation; security / cryptography; society / HCI
